link,headline,category,short_description,authors,date,text,x,y
https://www.huffingtonpost.com/entry/how-to-have-a-conversatio_b_6055906.html,How to Have a Conversation With Well-Meaning People,ARTS,"We all have our family of origin, and then we have our family of friends. It's one of the great perks of adulthood -- you get to pick a second family of friends who love you.","Samantha Bennett, ContributorCreator, The Organized Artist Company",2014-10-27,"How to Have a Conversation With Well-Meaning People We all have our family of origin, and then we have our family of friends. It's one of the great perks of adulthood -- you get to pick a second family of friends who love you.",-11.798192,-7.243202
https://www.huffingtonpost.com/entry/be-a-better-ally-how-to-support-your-transgender-friends_us_5bafbdf8e4b0ad7692612f50,Be a Better Ally: How to Support Your Transgender Friends,QUEER VOICES,Listen. That's probably the most important thing you can do for any person who is sharing their story with you. Simply being present and giving them your undivided attention is huge.,"Gena Ricciardi, Contributor
Development Coordinator, Fenway Health; member of the Youth Ad...",2013-11-16,Be a Better Ally: How to Support Your Transgender Friends Listen. That's probably the most important thing you can do for any person who is sharing their story with you. Simply being present and giving them your undivided attention is huge.,3.4853141,-3.6014225
https://www.huffingtonpost.com/entry/sing-clip-call-me-maybe_us_584021a9e4b09e21702cd233,Watch A Koala And A Porcupine Sing 'Call Me Maybe',ENTERTAINMENT,"It's a clip from the upcoming ""Sing.""",Matthew Jacobs,2016-12-01,"Watch A Koala And A Porcupine Sing 'Call Me Maybe' It's a clip from the upcoming ""Sing.""",-2.1990552,4.8170104
https://www.huffingtonpost.com/entry/states-where-its-hardest-_n_5665753.html,States Where It's Hardest To Find Full-Time Work,BUSINESS,,,2014-08-10,States Where It's Hardest To Find Full-Time Work ,-9.72282,15.362973
https://www.huffingtonpost.com/entry/license-student-loans_n_7004548.html,"In 22 States, You Could Lose Your License For Not Paying Your Student Loans",COLLEGE,,,2015-04-04,"In 22 States, You Could Lose Your License For Not Paying Your Student Loans ",-8.358412,15.518546
https://www.huffingtonpost.com/entry/weekend-roundup-180_us_597b45b2e4b0da64e878aecd,Weekend Roundup: China Plots A Future Rooted In History,THE WORLDPOST,Beijing is reviving the ancient Silk Road routes and claiming the South China Sea like America once claimed the Caribbean.,"Nathan Gardels, ContributorEditor-in-chief, The WorldPost",2017-07-28,Weekend Roundup: China Plots A Future Rooted In History Beijing is reviving the ancient Silk Road routes and claiming the South China Sea like America once claimed the Caribbean.,-9.979889,20.894796
https://www.huffingtonpost.com/entry/john-oliver-wax-dummies_us_595b3454e4b05c37bb7fe1bd,John Oliver Bought 5 Presidential Wax Dummies And Made The Weirdest Movie Ever,COMEDY,Warren G. Harding gets his long-awaited biopic. Sort of.,Ed Mazza,2017-07-04,John Oliver Bought 5 Presidential Wax Dummies And Made The Weirdest Movie Ever Warren G. Harding gets his long-awaited biopic. Sort of.,17.54222,4.179978
https://www.huffingtonpost.com/entry/greece-debt-crisis-banks-closed_n_7682756.html,Greece Will Close Banks Amid Fear Of Financial Collapse,WORLDPOST,,Nick Robins-Early,2015-06-28,Greece Will Close Banks Amid Fear Of Financial Collapse ,2.262459,16.529558
https://www.huffingtonpost.com/entry/new-year_us_5b9cb050e4b03a1dcc80e5f1,"New Year, New Sex",WELLNESS,"It's little acknowledged in our culture that it's the woman who first loses sexual interest in marriage, especially after she has kids and, in the language of psychoanalysis, becomes ""maternalized"" not only to herself, but to her husband.","Mindy Utay, Contributor
NYC based psychotherapist and expert on relationship conflict ...",2013-01-07,"New Year, New Sex It's little acknowledged in our culture that it's the woman who first loses sexual interest in marriage, especially after she has kids and, in the language of psychoanalysis, becomes ""maternalized"" not only to herself, but to her husband.",-9.300616,-19.430246
https://www.huffingtonpost.com/entry/the-contagion-of-americas-wars_us_59d65064e4b0cde45873790f,The Contagion Of America's Wars,POLITICS,"Cross-posted from TomDispatch.com We tend to think of them as separate and distinct wars: the war in Afghanistan, the war","Ann Jones, ContributorAuthor, 'They Were Soldiers: How the Wounded Return From Ameri...",2017-10-05,"The Contagion Of America's Wars Cross-posted from TomDispatch.com We tend to think of them as separate and distinct wars: the war in Afghanistan, the war",6.8196917,21.597023
https://www.huffingtonpost.com/entry/artie-lange-tavi-gevenson_us_5bad29c2e4b04234e8577772,Artie Lange Gives Tavi Gevinson Hooker Advice On 'Fallon' Because Life Is A Gift That Keeps On Giving,COMEDY,"Best part: when Fallon mentions Gevinson's ""Rookie"" video series ""Ask A Grown Man"", Lange offers some useful advice of his",,2013-10-05,"Artie Lange Gives Tavi Gevinson Hooker Advice On 'Fallon' Because Life Is A Gift That Keeps On Giving Best part: when Fallon mentions Gevinson's ""Rookie"" video series ""Ask A Grown Man"", Lange offers some useful advice of his",16.743345,-12.109565
https://www.huffpost.com/entry/jason-biggs-local-tv-station-news-story_n_5c01104de4b0249dce73b87d,Jason Biggs Becomes Unwitting Star Of Local TV News Story,ENTERTAINMENT,"“I’m even creepin into your local news story about Christmas tree stands,"" the ""Orange Is The New Black"" actor joked on Instagram.",Lee Moran,2018-11-30,"Jason Biggs Becomes Unwitting Star Of Local TV News Story “I’m even creepin into your local news story about Christmas tree stands,"" the ""Orange Is The New Black"" actor joked on Instagram.",21.277939,-2.8097687
https://www.huffingtonpost.com/entry/michael-mccaul-immigration_n_5582098.html,Homeland Security Committee Chair Says Immigrant Teens 'Looked Like A Threat',POLITICS,,Emily Swanson,2014-07-13,Homeland Security Committee Chair Says Immigrant Teens 'Looked Like A Threat' ,10.871949,12.9811325
https://www.huffingtonpost.com/entry/south-korea-metoo_us_5a79fcfae4b06505b4e8b592,South Korea Joins The #MeToo Movement,WOMEN,South Korean prosecutor Seo Ji-hyeon inspired a wave of women to come forward and tell their stories.,Sanga Kwak,2018-02-06,South Korea Joins The #MeToo Movement South Korean prosecutor Seo Ji-hyeon inspired a wave of women to come forward and tell their stories.,5.6285224,-5.1253557
https://www.huffingtonpost.com/entry/robin-williams-kim-kardashian-tweets-of-the-week_us_5b9d2736e4b03a1dcc84f29c,Robin Williams Challenges Kim Kardashian And More Tweets Of The Week (PHOTOS),STYLE & BEAUTY,"Are you tired of the Met Gala yet? Well, don't turn away just yet; we have some pretty good tweets that reflect our final",,2013-05-11,"Robin Williams Challenges Kim Kardashian And More Tweets Of The Week (PHOTOS) Are you tired of the Met Gala yet? Well, don't turn away just yet; we have some pretty good tweets that reflect our final",7.686133,-11.4718275
https://www.huffingtonpost.com/entry/bernie-sanders-vermont-primary_us_56d59898e4b0871f60eca36f,Bernie Sanders Crushes Hillary Clinton In Vermont's Democratic Primary,POLITICS,It was a landslide -- as expected.,Daniel Marans,2016-03-02,Bernie Sanders Crushes Hillary Clinton In Vermont's Democratic Primary It was a landslide -- as expected.,10.783823,10.878867
https://www.huffingtonpost.com/entry/box-office_n_5815742.html,'No Good Deed' Outpaces 'Dolphin Tale 2' At The Box Office,ENTERTAINMENT,,,2014-09-13,'No Good Deed' Outpaces 'Dolphin Tale 2' At The Box Office ,17.789816,-7.569365
https://www.huffingtonpost.com/entry/japanese-american-prison-camp-lessons-trump-order_us_588f867ae4b02772c4e82d12,"Remember WWII? Scapegoating Was The Wrong Answer Then, Too.",POLITICS,"We asked Japanese-Americans, some of whom were in prison camps, to reflect on Donald Trump.",Ryan Grenoble,2017-01-30,"Remember WWII? Scapegoating Was The Wrong Answer Then, Too. We asked Japanese-Americans, some of whom were in prison camps, to reflect on Donald Trump.",21.126,10.7892475
https://www.huffingtonpost.com/entry/emt-training_us_5b9dc823e4b03a1dcc8cd294,Life-Saving Skills Needed Earlier in Medical Education,WELLNESS,"Although EMT training may not make students instant stars in the emergency room, they are able to enrich their clinical experience by participating on the front lines of patient care.","David Greenky, Contributor
MD '16 at Brown University",2014-01-15,"Life-Saving Skills Needed Earlier in Medical Education Although EMT training may not make students instant stars in the emergency room, they are able to enrich their clinical experience by participating on the front lines of patient care.",-9.114033,0.6648957
https://www.huffingtonpost.comhttp://www.refinery29.com/2013/08/51680/historical-houses-nyc?utm_source=feed&utm_medium=rss#slide-1,The Most Stunning Beach Houses NYC Has Ever Known,HOME & LIVING,Five miles out from Long Island's southern shore lies the narrow 30-mile long emerald sandbar known as Fire Island. While,,2013-08-16,The Most Stunning Beach Houses NYC Has Ever Known Five miles out from Long Island's southern shore lies the narrow 30-mile long emerald sandbar known as Fire Island. While,-21.504044,10.669947
https://www.huffingtonpost.com/entry/marriage-statistics_us_5b9b71f4e4b03a1dcc7797a2,Marriage Statistics: Jenna McCarthy Reveals Surprising Findings About Marriage (VIDEO),WEDDINGS,"Jenna McCarthy, author of If If Was Easy They'd Call The Whole Damn Thing a Honeymoon, stopped by AOL studios recently to",,2012-03-13,"Marriage Statistics: Jenna McCarthy Reveals Surprising Findings About Marriage (VIDEO) Jenna McCarthy, author of If If Was Easy They'd Call The Whole Damn Thing a Honeymoon, stopped by AOL studios recently to",-5.0684032,-22.129852
https://www.huffingtonpost.com/entry/what-happened-when-i-went-to-the-grocery-store-alone_b_5606373.html,What Happened When I Went to the Grocery Store... Alone,PARENTS,I did not name 'apples' and 'bananas' and 'carrots' as I wound through the produce department. I did not stop at the lobster tank to point and ogle those creepy creatures trying to claw their way to the water's edge.,"Tricia Mirchandani, ContributorFreelance Writer, Raising Humans",2014-07-22,What Happened When I Went to the Grocery Store... Alone I did not name 'apples' and 'bananas' and 'carrots' as I wound through the produce department. I did not stop at the lobster tank to point and ogle those creepy creatures trying to claw their way to the water's edge.,-3.432943,-6.0861335
https://www.huffingtonpost.com/entry/is-anybody-out-there_b_6064924.html,Is Anybody Out There?,POLITICS,It's unfortunate when an organization tasked with providing help to the needy must ask for help itself. It's even more unfortunate when the help it seeks is rooted in deliberate and systematic suppression.,"Emre Celik, ContributorPresident, Rumi Forum",2014-10-29,Is Anybody Out There? It's unfortunate when an organization tasked with providing help to the needy must ask for help itself. It's even more unfortunate when the help it seeks is rooted in deliberate and systematic suppression.,0.07268249,11.106292
https://www.huffingtonpost.com/entry/vote-with-your-gum-new-york-election-posters-picture_us_5bad0b2de4b04234e8562b69,'Vote With Your Gum' New York City Election Posters (PICTURE),COMEDY,"There are lots of ways to take sample polls to try and get a feel for who may win the upcoming election, but Gumelection",,2012-10-28,"'Vote With Your Gum' New York City Election Posters (PICTURE) There are lots of ways to take sample polls to try and get a feel for who may win the upcoming election, but Gumelection",13.040823,21.82605
https://www.huffingtonpost.com/entry/avengers-infinity-war-footage-seems-to-confirm-major-rumor-about-cap_us_5969944be4b03389bb17909c,'Avengers: Infinity War' Footage May Confirm Major Rumor About Captain America,ENTERTAINMENT,"No captain, my captain.",Bill Bradley,2017-07-15,"'Avengers: Infinity War' Footage May Confirm Major Rumor About Captain America No captain, my captain.",21.057505,-6.7840624
https://www.huffingtonpost.com/entry/meet-chris-soules-bachelo_n_6272306.html,Meet Chris Soules' 'Bachelor' Contestants,ENTERTAINMENT,,,2014-12-04,Meet Chris Soules' 'Bachelor' Contestants ,-0.8512624,-24.778236
https://www.huffingtonpost.com/entry/11-food-pick-up-lines-to_us_5b9ddcd2e4b03a1dcc8de162,11 Food Pick-Up Lines To Avoid,FOOD & DRINK,These feeble ice breakers might be even worse than usual.,"Epicurious, Contributor
Epicurious",2014-02-12,11 Food Pick-Up Lines To Avoid These feeble ice breakers might be even worse than usual.,-24.53103,2.5305583
https://www.huffingtonpost.com/entry/facebook-safety-check-pakistan_us_56f81026e4b0143a9b487cab,Facebook Safety Check For Pakistan Bombing Accidentally Goes Worldwide,TECH,Even users thousands of miles from Lahore received the notification.,Kim Bellware,2016-03-27,Facebook Safety Check For Pakistan Bombing Accidentally Goes Worldwide Even users thousands of miles from Lahore received the notification.,2.1828582,7.371209
https://www.huffingtonpost.com/entry/being-human-2012_us_5b9b6911e4b03a1dcc7755de,Being Human 2012,WELLNESS,"San Francisco has become the hot spot for the rapidly-growing think tank movement. Recent interdisciplinary conferences, including Wisdom 2.0 and the Yoga Journal Conference, have begun integrating a range of topics geared toward maintaining balance and humanity in our business and technology-oriented culture.","Jay Williams, Ph.D., Contributor
An acclaimed physiologist and medical nutritionist, author, an...",2012-03-07,"Being Human 2012 San Francisco has become the hot spot for the rapidly-growing think tank movement. Recent interdisciplinary conferences, including Wisdom 2.0 and the Yoga Journal Conference, have begun integrating a range of topics geared toward maintaining balance and humanity in our business and technology-oriented culture.",-8.349299,-1.9497932
